time,open,high,low,close,volume
1459728000,11.5907,11.6183,11.0355,11.1683,0
1459814400,11.1683,11.2125,10.2871,10.4301,0
1459900800,10.4301,10.97,10.2804,10.7537,0
1459987200,10.7537,10.8097,9.99241,10.1011,0
1460073600,10.1011,10.3426,9.69107,9.76682,0
1460160000,9.76682,10.0889,9.10475,9.16235,0
1460246400,9.16235,9.22472,7.83338,8.91538,0
1460332800,8.91538,8.94664,8.16037,8.6783,0
1460419200,8.6783,8.6783,7.34196,7.51408,0
1460505600,7.51408,8.71977,7.09149,8.01334,0
1460592000,8.01334,8.75704,8.01334,8.44277,0
1460678400,8.44277,8.59972,8.1352,8.26388,0
1460764800,8.26388,8.64976,8.13752,8.64976,0
1460851200,8.64976,9.702,8.61138,9.41497,0
1460937600,9.41497,9.45415,8.62516,9.01264,0
1461024000,9.01264,9.30624,8.65654,8.69809,0
1461110400,8.69809,8.81718,8.33854,8.51663,0
1461196800,8.51663,8.72183,8.05511,8.05728,0
1461283200,8.05728,8.26352,7.73694,7.81682,0
1461369600,7.81682,8.55293,7.75952,8.3946,0
1461456000,8.3946,8.47397,7.98224,8.01953,0
1461542400,8.01953,8.0946,7.28382,7.42435,0
1461628800,7.42435,7.55182,7.10771,7.40985,0
1461715200,7.40985,7.88482,7.34683,7.79768,0
1461801600,7.79768,7.83386,7.24594,7.26474,0
1461888000,7.26474,7.68932,7.17253,7.45936,0
1461974400,7.45936,9.3282,7.45729,8.92369,0
1462060800,8.92369,9.01178,8.51954,8.78903,0
1462147200,8.78903,10.3215,8.78903,10.1556,0
1462233600,10.1556,10.1632,9.32686,9.32686,0
1462320000,9.32686,9.96139,9.27785,9.39447,0
1462406400,9.39447,10.046,9.32199,9.83394,0
1462492800,9.83394,9.93058,9.19945,9.3125,0
1462579200,9.3125,9.45675,9.249,9.38199,0
1462665600,9.38199,9.59562,8.94826,9.50566,0
1462752000,9.50566,9.64116,9.23745,9.33341,0
1462838400,9.33341,9.42014,9.27204,9.33327,0
1462924800,9.33327,10.0119,9.33327,9.98134,0
1463011200,9.98134,10.501,9.87229,10.1162,0
1463097600,10.1162,11.0505,10.0625,10.553,0
1463184000,10.553,10.603,9.88076,10.1966,0
1463270400,10.1966,10.4445,9.95893,9.96902,0
1463356800,9.96902,11.4403,9.96419,11.1608,0
1463443200,11.1608,12.487,11.1608,12.1848,0
1463529600,12.1848,13.9026,12.1848,13.4587,0
1463616000,13.4587,14.7732,13.3793,14.7732,0
1463702400,14.7732,15.0482,13.6942,13.6942,0
1463788800,13.6942,14.0406,13.2284,14.0323,0
1463875200,14.0323,14.3464,13.7849,14.2864,0
1463961600,14.2864,14.4924,13.372,13.372,0
1464048000,13.372,13.7679,12.2065,12.7141,0
1464134400,12.7141,12.8984,11.9443,12.5283,0
1464220800,12.5283,12.9468,12.1418,12.5238,0
1464307200,12.5238,12.5238,10.6211,11.2807,0
1464393600,11.2807,12.3613,10.4662,11.8082,0
1464480000,11.8082,12.5889,11.787,12.339,0
1464566400,12.339,12.827,12.3297,12.7337,0
1464652800,12.7337,14.2673,12.706,14.0656,0
1464739200,14.0656,14.2859,13.5414,13.9611,0
1464825600,13.9611,14.0484,13.6595,13.7519,0
1464912000,13.7519,13.8646,13.2783,13.8478,0
1464998400,13.8478,13.9146,13.464,13.69,0
1465084800,13.69,14.011,13.5905,13.9868,0
1465171200,13.9868,14.0378,13.7418,13.958,0
1465257600,13.958,14.4967,13.8374,14.4243,0
1465344000,14.4243,14.7503,14.3817,14.4699,0
1465430400,14.4699,14.5648,14.3576,14.4052,0
1465516800,14.4052,14.4318,13.8431,13.9623,0
1465603200,13.9623,14.073,13.7598,13.9706,0
1465689600,13.9706,15.9,13.9706,15.8997,0
1465776000,15.8997,17.6391,15.7437,17.6383,0
1465862400,17.6383,18.9551,17.3789,18.8154,0
1465948800,18.8154,18.8932,17.8093,18.4718,0
1466035200,18.4718,20.7999,18.4081,20.7159,0
1466121600,20.7159,21.5227,13.8636,15.4781,0
1466208000,15.4781,15.4781,10.6947,11.3479,0
1466294400,11.3479,13.1488,10.7786,12.4011,0
1466380800,12.4011,12.4483,11.0025,11.8462,0
1466467200,11.8462,12.9138,11.3989,12.9138,0
1466553600,12.9138,15.6051,12.9138,13.2641,0
1466640000,13.2641,13.7911,12.6361,13.6673,0
1466726400,13.6673,14.5227,13.4329,14.2669,0
1466812800,14.2669,14.5798,14.0818,14.3014,0
1466899200,14.3014,14.3739,13.6978,13.7957,0
1466985600,13.7957,14.1211,13.7824,13.9401,0
1467072000,13.9401,13.9731,11.7265,12.296,0
1467158400,12.296,13.0312,11.7346,12.8623,0
1467244800,12.8623,12.8623,12.2775,12.4566,0
1467331200,12.4566,12.4721,11.8472,12.3535,0
1467417600,12.3535,12.3535,12.0007,12.1541,0
1467504000,12.1541,12.1541,11.6112,11.83,0
1467590400,11.83,11.8802,11.4027,11.443,0
1467676800,11.443,11.5105,9.77853,10.574,0
1467763200,10.574,11.0877,10.3732,10.5196,0
1467849600,10.5196,10.5658,9.81743,10.1037,0
1467936000,10.1037,11.5248,9.98794,11.4389,0
1468022400,11.4389,11.4389,10.7807,10.9565,0
1468108800,10.9565,11.0035,10.7987,10.9469,0
1468195200,10.9469,10.988,10.3117,10.4919,0
1468281600,10.4919,10.7611,10.4321,10.5601,0
1468368000,10.5601,10.5895,10.4228,10.4665,0
1468454400,10.4665,11.6589,10.4665,11.594,0
1468540800,11.594,12.4043,11.503,11.9356,0
1468627200,11.9356,11.9516,11.6311,11.6311,0
1468713600,11.6311,11.6563,11.0334,11.1934,0
1468800000,11.1934,11.6052,10.9925,11.013,0
1468886400,11.013,11.9301,11.013,11.7021,0
1468972800,11.7021,12.9914,11.5881,12.4567,0
1469059200,12.4567,12.7084,12.1465,12.6198,0
1469145600,12.6198,14.8134,12.6138,14.7731,0
1469232000,14.7731,14.8901,14.1437,14.3228,0
1469318400,14.3228,14.413,12.5398,12.7258,0
1469404800,12.7258,13.8349,12.7258,13.8349,0
1469491200,13.8349,13.8511,11.9208,11.9208,0
1469577600,11.9208,13.2285,11.9031,13.0095,0
1469664000,13.0095,13.0095,12.5171,12.8503,0
1469750400,12.8503,12.8706,12.5889,12.8567,0
1469836800,12.8567,12.8567,12.5098,12.5098,0
1469923200,12.5098,12.5098,11.5865,11.8824,0
1470009600,11.8824,12.0137,11.0284,11.0284,0
1470096000,11.0284,11.1372,8.38846,8.69956,0
1470182400,8.69956,10.4157,8.69956,10.2206,0
1470268800,10.2206,11.2571,10.1977,11.1484,0
1470355200,11.1484,11.1764,10.7802,10.9575,0
1470441600,10.9575,10.9575,10.3861,10.9303,0
1470528000,10.9303,11.0819,10.7898,10.9725,0
1470614400,10.9725,11.3077,10.8861,11.3077,0
1470700800,11.3077,12.4386,11.209,12.252,0
1470787200,12.252,12.4393,12.0125,12.2558,0
1470873600,12.2558,12.2558,11.651,11.6619,0
1470960000,11.6619,12.0416,11.648,11.7736,0
1471046400,11.7736,11.7911,11.5238,11.5596,0
1471132800,11.5596,11.6942,11.1252,11.1984,0
1471219200,11.1984,11.3075,11.0081,11.2197,0
1471305600,11.2197,11.2373,11.0131,11.1701,0
1471392000,11.1701,11.1701,10.7562,10.7594,0
1471478400,10.7594,11.0067,10.754,10.7544,0
1471564800,10.7544,10.7999,10.7344,10.7614,0
1471651200,10.7614,11.2946,10.7501,11.2946,0
1471737600,11.2946,11.2946,11.021,11.1651,0
1471824000,11.1651,11.3408,11.0862,11.1132,0
1471910400,11.1132,11.2269,10.9037,11.025,0
1471996800,11.025,11.1538,11.0215,11.0329,0
1472083200,11.0329,11.3676,11.0302,11.3676,0
1472169600,11.3676,11.4431,11.2208,11.2959,0
1472256000,11.2959,11.2959,11.1753,11.1753,0
1472342400,11.1753,11.1753,10.928,10.928,0
1472428800,10.928,11.1407,10.8118,10.9561,0
1472515200,10.9561,11.2704,10.9561,11.2451,0
1472601600,11.2451,11.6745,11.1941,11.6745,0
1472688000,11.6745,12.5718,11.668,12.1744,0
1472774400,12.1744,12.2904,11.9173,12.115,0
1472860800,12.115,12.3636,11.4478,11.7949,0
1472947200,11.7949,11.7949,11.5068,11.6768,0
1473033600,11.6768,11.8001,11.6114,11.7607,0
1473120000,11.7607,11.7607,11.5051,11.6836,0
1473206400,11.6836,11.7261,11.5179,11.5508,0
1473292800,11.5508,11.6889,11.3269,11.361,0
1473379200,11.361,11.6731,11.3536,11.6618,0
1473465600,11.6618,12.1494,11.552,12.1494,0
1473552000,12.1494,12.1685,11.6026,11.6464,0
1473638400,11.6464,11.9444,11.622,11.9335,0
1473724800,11.9335,12.0826,11.8994,11.9649,0
1473811200,11.9649,11.9972,11.8979,11.9364,0
1473897600,11.9364,12.1354,11.9364,11.9384,0
1473984000,11.9384,12.7486,11.9205,12.5871,0
1474070400,12.5871,12.7554,12.4519,12.7539,0
1474156800,12.7539,12.9841,12.2082,12.3654,0
1474243200,12.3654,13.008,12.3654,13.0015,0
1474329600,13.0015,14.3653,13.0015,14.3653,0
1474416000,14.3653,14.4303,13.258,13.7833,0
1474502400,13.7833,13.7833,12.6826,13.2585,0
1474588800,13.2585,13.4279,13.1253,13.3396,0
1474675200,13.3396,13.343,12.7957,12.8835,0
1474761600,12.8835,13.1075,12.8256,13.041,0
1474848000,13.041,13.1304,12.7567,12.8457,0
1474934400,12.8457,13.2074,12.8396,13.1038,0
1475020800,13.1038,13.4564,13.0891,13.2849,0
1475107200,13.2849,13.315,13.09,13.1298,0
1475193600,13.1298,13.3336,13.0449,13.2507,0
1475280000,13.2507,13.3091,13.0807,13.1861,0
1475366400,13.1861,13.2959,13.1549,13.2096,0
1475452800,13.2096,13.4852,13.1896,13.4673,0
1475539200,13.4673,13.5169,13.2327,13.3019,0
1475625600,13.3019,13.3467,13.0653,13.0814,0
1475712000,13.0814,13.1411,12.7468,12.8823,0
1475798400,12.8823,12.9727,12.5459,12.6567,0
1475884800,12.6567,12.6853,12.0526,12.1981,0
1475971200,12.1981,12.3531,12.0026,12.0615,0
1476057600,12.0615,12.0615,11.6655,11.7504,0
1476144000,11.7504,12.1519,11.7504,11.7708,0
1476230400,11.7708,12.0628,11.7273,11.7585,0
1476316800,11.7585,12.1277,11.7585,12.1084,0
1476403200,12.1084,12.1084,11.9057,11.9403,0
1476489600,11.9403,11.9962,11.7913,11.9549,0
1476576000,11.9549,12.0067,11.9358,11.9684,0
1476662400,11.9684,12.0318,11.8695,11.9986,0
1476748800,11.9986,12.8891,11.9986,12.5544,0
1476835200,12.5544,12.6191,11.9276,12.0255,0
1476921600,12.0255,12.2888,12.0255,12.1019,0
1477008000,12.1019,12.1979,12.0388,12.1978,0
1477094400,12.1978,12.1978,11.9854,12.123,0
1477180800,12.123,12.1431,11.9436,12.0024,0
1477267200,12.0024,12.1007,11.9272,11.9272,0
1477353600,11.9272,11.9914,11.2456,11.4167,0
1477440000,11.4167,11.6625,11.414,11.5268,0
1477526400,11.5268,11.6046,11.2788,11.4861,0
1477612800,11.4861,11.573,10.982,11.0608,0
1477699200,11.0608,11.1666,10.0332,10.388,0
1477785600,10.388,11.4106,10.3081,11.2514,0
1477872000,11.2514,11.4985,10.9619,11.0322,0
1477958400,11.0322,11.1797,10.4024,10.7915,0
1478044800,10.7915,11.1591,10.7172,10.84,0
1478131200,10.84,11.1021,10.7624,10.8477,0
1478217600,10.8477,11.1135,10.8475,11.1135,0
1478304000,11.1135,11.2366,10.9252,11.2366,0
1478390400,11.2366,11.2431,10.8641,10.8809,0
1478476800,10.8809,10.9514,10.8203,10.8515,0
1478563200,10.8515,10.9082,10.7836,10.8502,0
1478649600,10.8502,10.8502,10.3529,10.7017,0
1478736000,10.7017,10.7017,10.5282,10.5558,0
1478822400,10.5558,10.5701,10.2615,10.2924,0
1478908800,10.2924,10.3133,9.78926,9.98389,0
1478995200,9.98389,10.3326,9.85918,10.0967,0
1479081600,10.0967,10.1496,9.96833,9.96833,0
1479168000,9.96833,10.3219,9.88687,10.2132,0
1479254400,10.2132,10.3194,9.98149,10.0684,0
1479340800,10.0684,10.1848,9.92933,9.9957,0
1479427200,9.9957,9.99821,9.49068,9.51163,0
1479513600,9.51163,9.74246,9.48368,9.68807,0
1479600000,9.68807,9.68807,9.5337,9.57981,0
1479686400,9.57981,9.6373,9.55879,9.61821,0
1479772800,9.61821,10.2388,9.60447,9.88739,0
1479859200,9.88739,9.95926,9.77713,9.82372,0
1479945600,9.82372,9.8489,9.08219,9.24834,0
1480032000,9.24834,9.68044,9.22145,9.40829,0
1480118400,9.40829,9.49319,9.31412,9.3335,0
1480204800,9.3335,9.3335,8.80072,8.97704,0
1480291200,8.97704,9.01168,8.73843,8.73843,0
1480377600,8.73843,8.74443,7.94256,8.193,0
1480464000,8.193,8.71579,8.17325,8.64385,0
1480550400,8.64385,8.64603,8.38349,8.48313,0
1480636800,8.48313,8.48313,7.44568,7.74431,0
1480723200,7.74431,8.14987,7.71652,7.9547,0
1480809600,7.9547,7.9547,7.49685,7.57192,0
1480896000,7.57192,7.61906,6.76319,6.76319,0
1480982400,6.76319,7.85993,6.1543,7.81634,0
1481068800,7.81634,8.54084,7.41642,8.38309,0
1481155200,8.38309,8.86133,8.32778,8.33984,0
1481241600,8.33984,8.67409,8.08153,8.5356,0
1481328000,8.5356,8.5356,8.05991,8.12011,0
1481414400,8.12011,8.26856,8.11525,8.23037,0
1481500800,8.23037,8.60633,8.17711,8.502,0
1481587200,8.502,8.53089,8.36664,8.40055,0
1481673600,8.40055,8.51775,8.26646,8.27026,0
1481760000,8.27026,8.27026,7.77172,7.7933,0
1481846400,7.7933,7.93438,7.7933,7.84611,0
1481932800,7.84611,7.87688,7.55027,7.83567,0
1482019200,7.83567,7.92926,7.72443,7.87475,0
1482105600,7.87475,7.87475,7.6335,7.6335,0
1482192000,7.6335,7.7459,7.58631,7.64153,0
1482278400,7.64153,7.9436,7.64153,7.8928,0
1482364800,7.8928,7.90435,7.54104,7.63393,0
1482451200,7.63393,7.66821,7.20176,7.21998,0
1482537600,7.21998,7.39665,7.19327,7.28089,0
1482624000,7.28089,7.34166,7.20784,7.2141,0
1482710400,7.2141,7.33382,7.12218,7.27828,0
1482796800,7.27828,7.3125,7.09614,7.17088,0
1482883200,7.17088,7.60912,7.08863,7.56664,0
1482969600,7.56664,8.49891,7.56664,8.27017,0
1483056000,8.27017,8.46561,8.0801,8.1654,0
1483142400,8.1654,8.1654,7.92088,7.96045,0
1483228800,7.96045,8.46087,7.96045,8.15569,0
1483315200,8.15569,8.43633,8.09555,8.3658,0
1483401600,8.3658,9.98542,8.31805,9.78096,0
1483488000,9.78096,11.2331,9.6825,11.2331,0
1483574400,11.2331,11.8695,9.60333,10.391,0
1483660800,10.391,10.619,9.70457,10.2934,0
1483747200,10.2934,10.2934,9.62587,9.86866,0
1483833600,9.86866,10.3948,9.84044,10.2843,0
